Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Brandon Dubinsky,CBJ,28,F,47,13,23,36,43,11,18:03,13:39,1:59,2:24,12,0,1,1,0,16,7,0,5,0,28,7,1,6,0,19.4%,0.919,1.626,2.545,1.121,1.495,2.616,0.0,4.495,4.495,0.277,0.489,0.766,100,13.0%,152,11,436,423,50.76%
Riley Sheahan,DET,23,F,79,13,23,36,16,-3,15:38,12:39,2:23,0:35,8,5,0,0,0,17,6,0,2,0,25,11,0,2,0,30.6%,0.631,1.117,1.748,0.48,1.02,1.5,1.585,1.902,3.487,0.165,0.291,0.456,123,10.6%,21,20,484,486,49.90%
Chris Higgins,VAN,31,F,77,12,24,36,16,8,15:47,12:20,1:42,1:44,9,3,0,1,0,22,2,0,5,0,31,5,0,6,0,13.9%,0.592,1.184,1.776,0.568,1.389,1.957,1.372,0.915,2.287,0.156,0.312,0.468,171,7.0%,73,34,3,6,33.33%
David Savard,CBJ,24,D,82,11,25,36,71,0,22:56,18:07,1:57,2:52,8,3,0,3,0,18,7,0,2,1,26,10,0,5,1,27.8%,0.351,0.797,1.148,0.323,0.727,1.05,1.125,2.626,3.751,0.134,0.305,0.439,112,9.8%,195,105,1,0,100.00%
Cody Franson,NSH,27,D,78,7,29,36,28,-7,19:37,15:29,2:31,1:36,2,5,0,0,0,17,12,0,5,1,19,17,0,5,1,47.2%,0.274,1.137,1.411,0.099,0.844,0.944,1.522,3.654,5.176,0.09,0.372,0.462,127,5.5%,177,132,0,0,0.00%
Alex Goligoski,DAL,29,D,81,4,32,36,24,0,23:48,18:46,2:05,2:56,4,0,0,0,0,22,8,2,5,0,26,8,2,5,0,22.2%,0.124,0.995,1.12,0.158,0.868,1.026,0.0,2.833,2.833,0.049,0.395,0.444,122,3.3%,100,157,0,0,0.00%
Jimmy Hayes,FLA,25,F,72,19,16,35,20,-4,15:08,13:06,1:59,0:02,15,4,0,3,0,9,7,0,2,0,24,11,0,5,0,31.4%,1.046,0.881,1.926,0.954,0.572,1.526,1.673,2.928,4.6,0.264,0.222,0.486,166,11.5%,147,12,4,5,44.44%
Carl Hagelin,NYR,26,F,82,17,18,35,46,18,15:13,13:11,0:05,1:57,16,1,0,4,1,17,0,1,1,0,33,1,1,5,1,2.9%,0.817,0.865,1.681,0.888,0.943,1.831,8.295,0.0,8.295,0.207,0.22,0.427,185,9.2%,85,36,6,11,35.29%
Brian Gionta,BUF,35,F,69,13,22,35,18,-13,18:03,14:41,2:04,1:17,9,3,1,2,0,16,6,0,3,0,25,9,1,5,0,25.7%,0.626,1.06,1.686,0.532,0.947,1.479,1.262,2.523,3.785,0.188,0.319,0.507,153,8.5%,61,31,69,100,40.83%
Curtis Glencross,WSH,32,F,71,13,22,35,45,2,15:38,13:35,1:54,0:08,9,4,0,1,0,15,7,0,2,0,24,11,0,3,0,31.4%,0.702,1.188,1.89,0.559,0.932,1.492,1.764,3.088,4.852,0.183,0.31,0.493,108,12.0%,124,50,8,10,44.44%
Charlie Coyle,MIN,22,F,82,11,24,35,39,13,14:33,13:13,1:16,0:03,10,1,0,4,0,22,2,0,7,1,32,3,0,11,1,8.6%,0.553,1.207,1.76,0.553,1.217,1.771,0.574,1.147,1.721,0.134,0.293,0.427,120,9.2%,137,52,334,384,46.52%
Johnny Boychuk,NYI,30,D,72,9,26,35,14,15,21:40,16:58,2:40,2:02,4,5,0,1,1,15,10,1,4,1,19,15,1,5,2,42.9%,0.346,0.999,1.345,0.196,0.737,0.933,1.562,3.124,4.686,0.125,0.361,0.486,192,4.7%,171,149,2,0,100.00%
Benoit Pouliot,EDM,28,F,58,19,15,34,28,-1,16:37,13:26,2:02,1:08,14,4,1,3,0,12,3,0,2,0,26,7,1,5,0,20.6%,1.182,0.934,2.116,1.078,0.924,2.001,2.029,1.522,3.551,0.328,0.259,0.586,105,18.1%,71,31,13,21,38.24%
Joel Ward,WSH,34,F,82,19,15,34,30,-4,16:51,13:40,1:31,1:39,13,6,0,4,1,10,5,0,0,0,23,11,0,4,1,32.4%,0.824,0.651,1.475,0.696,0.535,1.231,2.885,2.404,5.288,0.232,0.183,0.415,138,13.8%,53,38,60,67,47.24%
Lance Bouma,CGY,24,F,78,16,18,34,54,10,14:00,12:10,0:03,1:46,16,0,0,4,0,16,1,1,3,0,32,1,1,7,0,2.9%,0.878,0.988,1.867,1.011,1.011,2.021,0.0,13.433,13.433,0.205,0.231,0.436,104,15.4%,264,82,29,45,39.19%
Kris Versteeg,CHI,28,F,61,14,20,34,35,11,15:50,13:57,1:47,0:06,12,2,0,1,0,17,3,0,4,0,29,5,0,5,0,14.7%,0.869,1.241,2.11,0.846,1.198,2.044,1.102,1.653,2.754,0.23,0.328,0.557,134,10.5%,31,22,15,33,31.25%
Milan Michálek,OTT,30,F,66,13,21,34,33,3,16:22,12:38,2:00,1:43,7,5,1,1,0,16,5,0,6,0,23,10,1,7,0,29.4%,0.722,1.166,1.888,0.503,1.15,1.653,2.265,2.265,4.53,0.197,0.318,0.515,130,10.0%,64,40,11,12,47.83%
Patrik Elias,NJD,38,F,69,13,21,34,12,-20,17:38,13:46,2:03,1:48,8,5,0,1,0,15,4,2,4,0,23,9,2,5,0,26.5%,0.641,1.035,1.676,0.505,0.946,1.451,2.12,1.696,3.817,0.188,0.304,0.493,114,11.4%,23,25,263,410,39.08%
Teddy Purcell,EDM,29,F,82,12,22,34,24,-33,17:09,13:46,2:16,1:06,7,5,0,0,0,15,7,0,5,0,22,12,0,5,0,35.3%,0.512,0.938,1.45,0.372,0.797,1.168,1.612,2.257,3.87,0.146,0.268,0.415,146,8.2%,24,19,4,3,57.14%
Patrick Maroon,ANA,26,F,71,9,25,34,82,-5,14:16,12:05,2:10,0:00,8,1,0,1,0,19,6,0,2,1,27,7,0,3,1,20.6%,0.533,1.479,2.012,0.559,1.328,1.887,0.387,2.323,2.71,0.127,0.352,0.479,120,7.5%,120,10,7,14,33.33%
Daniel Winnik,PIT,29,F,79,9,25,34,27,23,16:38,13:18,0:03,3:16,9,0,0,1,0,24,0,1,1,0,33,0,1,2,0,0.0%,0.411,1.141,1.552,0.514,1.37,1.883,0.0,0.0,0.0,0.114,0.316,0.43,97,9.3%,124,69,107,121,46.93%
James Wisniewski,ANA,30,D,69,8,26,34,44,-13,21:11,16:21,3:02,1:46,1,7,0,2,0,18,8,0,2,1,19,15,0,4,1,44.1%,0.328,1.067,1.395,0.053,0.957,1.01,1.997,2.282,4.279,0.116,0.377,0.493,147,5.4%,115,81,0,0,0.00%
Scott Gomez,NJD,35,F,58,7,27,34,23,-10,16:30,14:32,1:54,0:03,7,0,0,1,0,13,14,0,8,0,20,14,0,9,0,41.2%,0.439,1.691,2.13,0.498,0.924,1.422,0.0,7.613,7.613,0.121,0.466,0.586,70,10.0%,24,15,367,421,46.57%
Hampus Lindholm,ANA,20,D,78,7,27,34,32,25,21:45,18:10,1:37,1:57,7,0,0,1,0,21,6,0,7,1,28,6,0,8,1,17.6%,0.247,0.954,1.202,0.296,0.888,1.185,0.0,2.847,2.847,0.09,0.346,0.436,107,6.5%,59,77,0,5,0.00%
Cam Fowler,ANA,23,D,80,7,27,34,14,4,21:08,16:55,2:24,1:48,5,1,1,2,1,18,8,1,6,3,23,9,2,8,4,26.5%,0.248,0.958,1.206,0.222,0.798,1.019,0.312,2.492,2.804,0.088,0.338,0.425,87,8.1%,47,107,0,0,0.00%
Marek Zidlicky,DET,37,D,84,7,27,34,56,-9,20:57,18:11,2:37,0:08,1,6,0,1,1,13,14,0,5,1,14,20,0,6,2,58.8%,0.239,0.92,1.159,0.039,0.511,0.55,1.632,3.808,5.44,0.083,0.321,0.405,130,5.4%,95,92,0,1,0.00%
Kris Russell,CGY,27,D,79,4,30,34,17,18,23:56,20:12,2:25,1:18,3,1,0,0,0,17,13,0,4,3,20,14,0,4,3,41.2%,0.127,0.951,1.078,0.113,0.639,0.751,0.314,4.083,4.398,0.051,0.38,0.43,111,3.6%,61,283,0,0,0.00%
Brandon Sutter,PIT,25,F,80,21,12,33,14,6,17:19,13:29,1:31,2:18,14,3,4,4,0,10,2,0,2,1,24,5,4,6,1,15.2%,0.909,0.52,1.429,0.778,0.556,1.333,1.48,0.987,2.466,0.263,0.15,0.413,180,11.7%,86,48,688,671,50.63%
Eric Fehr,WSH,29,F,75,19,14,33,20,8,14:51,13:16,0:10,1:23,17,1,1,4,2,14,0,0,2,0,31,1,1,6,2,3.0%,1.024,0.754,1.778,1.024,0.843,1.867,4.45,0.0,4.45,0.253,0.187,0.44,142,13.4%,84,47,449,414,52.03%
Alexandre Burrows,VAN,33,F,70,18,15,33,68,0,15:28,12:12,2:03,1:12,13,4,1,3,0,11,4,0,2,0,24,8,1,5,0,24.2%,0.997,0.831,1.828,0.913,0.772,1.685,1.668,1.668,3.336,0.257,0.214,0.471,145,12.4%,73,33,6,8,42.86%
Jannik Hansen,VAN,28,F,81,16,17,33,27,-6,13:58,12:12,0:26,1:18,15,0,1,2,0,15,0,2,1,0,30,0,3,3,0,0.0%,0.848,0.901,1.75,0.91,0.91,1.82,0.0,0.0,0.0,0.198,0.21,0.407,145,11.0%,80,30,1,5,16.67%
Darren Helm,DET,27,F,75,15,18,33,12,7,15:50,12:50,1:27,1:32,10,3,2,1,0,14,4,0,4,1,24,7,2,5,1,21.2%,0.758,0.909,1.667,0.623,0.873,1.496,1.64,2.186,3.826,0.2,0.24,0.44,160,9.4%,132,25,223,198,52.97%
Nail Yakupov,EDM,21,F,81,14,19,33,18,-35,15:26,13:32,1:53,0:00,9,5,0,1,0,14,5,0,3,1,23,10,0,4,1,30.3%,0.672,0.911,1.583,0.492,0.766,1.258,1.954,1.954,3.908,0.173,0.235,0.407,191,7.3%,97,28,0,1,0.00%
Michael Santorelli,NSH,29,F,79,12,21,33,14,0,14:23,13:27,0:22,0:33,11,0,1,2,0,18,2,1,2,0,29,2,2,4,0,6.1%,0.633,1.109,1.742,0.621,1.016,1.636,0.0,4.103,4.103,0.152,0.266,0.418,145,8.3%,55,34,86,100,46.24%
Victor Rask,CAR,21,F,80,11,22,33,16,-14,16:20,13:23,2:29,0:26,9,2,0,2,0,13,9,0,3,1,22,11,0,5,1,33.3%,0.505,1.01,1.515,0.504,0.728,1.232,0.6,2.701,3.302,0.138,0.275,0.413,172,6.4%,42,36,468,450,50.98%
Ryan McDonagh,NYR,25,D,71,8,25,33,26,23,23:07,18:12,2:18,2:37,5,3,0,2,0,13,9,3,7,3,18,12,3,9,3,36.4%,0.292,0.913,1.206,0.232,0.603,0.836,1.097,3.291,4.388,0.113,0.352,0.465,148,5.4%,77,139,0,0,0.00%
Travis Hamonic,NYI,24,D,71,5,28,33,85,15,21:47,18:43,1:11,1:52,4,1,0,0,0,21,7,0,6,1,25,8,0,6,1,24.2%,0.194,1.086,1.28,0.181,0.948,1.129,0.709,4.965,5.674,0.07,0.394,0.465,132,3.8%,213,131,0,0,0.00%
Matt Beleskey,ANA,26,F,65,22,10,32,39,13,14:28,12:40,1:32,0:15,18,4,0,8,0,10,0,0,1,0,28,4,0,9,0,12.5%,1.403,0.638,2.04,1.311,0.728,2.039,2.4,0.0,2.4,0.338,0.154,0.492,145,15.2%,159,25,8,11,42.11%
Steve Bernier,NJD,29,F,67,16,16,32,28,2,12:56,11:36,1:19,0:00,12,4,0,2,0,12,4,0,4,0,24,8,0,6,0,25.0%,1.108,1.108,2.215,0.926,0.926,1.852,2.7,2.7,5.4,0.239,0.239,0.478,107,15.0%,123,47,1,1,50.00%
Derek Roy,EDM,31,F,72,12,20,32,24,-13,15:40,13:43,1:37,0:19,8,4,0,2,0,17,3,0,2,0,25,7,0,4,0,21.9%,0.638,1.063,1.702,0.486,1.032,1.518,2.053,1.54,3.593,0.167,0.278,0.444,113,10.6%,32,43,407,502,44.77%
Ales Hemsky,DAL,31,F,76,11,21,32,16,-8,13:38,11:39,1:58,0:00,10,1,0,1,1,14,7,0,3,0,24,8,0,4,1,25.0%,0.637,1.215,1.852,0.677,0.948,1.625,0.4,2.799,3.199,0.145,0.276,0.421,140,7.9%,22,35,0,0,0.00%
Michael Del Zotto,PHI,24,D,64,10,22,32,34,-5,21:55,18:15,1:44,1:55,8,1,1,4,0,15,7,0,4,0,23,8,1,8,0,25.0%,0.428,0.941,1.368,0.411,0.77,1.181,0.54,3.779,4.319,0.156,0.344,0.5,119,8.4%,153,128,0,0,0.00%
Martin Erat,ARI,33,F,79,9,23,32,48,-16,15:51,13:41,1:39,0:30,6,3,0,1,0,20,3,0,2,1,26,6,0,3,1,18.8%,0.431,1.101,1.532,0.333,1.109,1.442,1.37,1.37,2.741,0.114,0.291,0.405,91,9.9%,96,25,0,6,0.00%
Jonathan Drouin,TBL,19,F,70,4,28,32,34,3,13:14,11:15,1:54,0:03,1,3,0,0,0,25,3,0,5,0,26,6,0,5,0,18.8%,0.259,1.813,2.072,0.076,1.902,1.978,1.346,1.346,2.692,0.057,0.4,0.457,76,5.3%,55,16,11,10,52.38%
Jeff Skinner,CAR,22,F,77,18,13,31,18,-24,16:02,13:55,2:06,0:00,14,4,0,2,0,10,3,0,1,0,24,7,0,3,0,22.6%,0.874,0.631,1.505,0.783,0.559,1.342,1.479,1.11,2.589,0.234,0.169,0.403,235,7.7%,47,12,21,25,45.65%
Mark Arcobello,ARI,26,F,77,17,14,31,20,-10,14:48,13:21,0:52,0:34,16,1,0,2,1,10,3,1,2,0,26,4,1,4,1,12.9%,0.895,0.737,1.631,0.934,0.583,1.517,0.896,2.689,3.585,0.221,0.182,0.403,129,13.2%,111,27,471,468,50.16%
Blake Comeau,PIT,28,F,61,16,15,31,65,6,15:17,14:02,0:56,0:17,16,0,0,5,2,14,1,0,3,0,30,1,0,8,2,3.2%,1.03,0.965,1.995,1.121,0.981,2.102,0.0,1.036,1.036,0.262,0.246,0.508,147,10.9%,188,11,7,2,77.78%
Nikolai Kulemin,NYI,28,F,82,15,16,31,21,7,14:52,12:51,0:14,1:45,12,0,3,0,0,15,0,1,5,0,27,0,4,5,0,0.0%,0.738,0.787,1.525,0.682,0.853,1.535,0.0,0.0,0.0,0.183,0.195,0.378,115,13.0%,129,58,7,17,29.17%
Jirí Tlusty,WPG,26,F,72,14,17,31,20,-18,16:01,13:29,1:53,0:37,8,6,0,0,0,13,4,0,3,0,21,10,0,3,0,32.3%,0.728,0.884,1.612,0.494,0.803,1.297,2.633,1.755,4.388,0.194,0.236,0.431,123,11.4%,80,37,5,10,33.33%
Tomas Hertl,SJS,21,F,82,13,18,31,16,-5,14:33,13:03,1:28,0:00,10,3,0,4,0,15,3,0,3,0,25,6,0,7,0,19.4%,0.654,0.905,1.559,0.56,0.84,1.401,1.484,1.484,2.967,0.159,0.22,0.378,145,9.0%,106,33,38,45,45.78%
Justin Fontaine,MIN,27,F,71,9,22,31,12,13,11:57,11:00,0:21,0:36,9,0,0,2,0,20,2,0,3,0,29,2,0,5,0,6.5%,0.636,1.555,2.191,0.691,1.536,2.228,0.0,4.81,4.81,0.127,0.31,0.437,104,8.7%,9,27,1,1,50.00%
Rickard Rakell,ANA,21,F,71,9,22,31,10,6,12:34,11:15,1:17,0:00,7,2,0,1,0,15,7,0,4,0,22,9,0,5,0,29.0%,0.605,1.479,2.084,0.525,1.125,1.651,1.301,4.552,5.853,0.127,0.31,0.437,105,8.6%,79,22,310,355,46.62%
Alexander Edler,VAN,28,D,74,8,23,31,54,13,23:58,18:27,2:55,2:35,3,5,0,2,1,14,9,0,5,0,17,14,0,7,1,45.2%,0.271,0.778,1.048,0.132,0.615,0.747,1.384,2.492,3.876,0.108,0.311,0.419,175,4.6%,94,126,0,1,0.00%
Brent Seabrook,CHI,29,D,82,8,23,31,27,-3,22:10,17:55,2:26,1:49,4,4,0,2,0,11,11,1,3,0,15,15,1,5,0,48.4%,0.264,0.759,1.023,0.163,0.449,0.612,1.199,3.298,4.497,0.098,0.28,0.378,181,4.4%,135,141,0,0,0.00%
David Krejcí,BOS,28,F,47,7,24,31,22,7,18:10,15:22,2:12,0:34,5,1,1,1,0,17,7,0,3,0,22,8,1,4,0,25.8%,0.492,1.686,2.178,0.415,1.412,1.827,0.576,4.035,4.612,0.149,0.511,0.66,70,10.0%,35,29,316,278,53.20%
Justin Schultz,EDM,24,D,81,6,25,31,12,-17,22:36,19:28,2:47,0:20,6,0,0,1,0,13,12,0,1,0,19,12,0,2,0,38.7%,0.197,0.819,1.016,0.228,0.495,0.723,0.0,3.176,3.176,0.074,0.309,0.383,122,4.9%,41,114,1,0,100.00%
Matt Niskanen,WSH,28,D,82,4,27,31,47,7,22:21,19:00,1:03,2:17,2,2,0,0,0,18,8,1,4,1,20,10,1,4,1,32.3%,0.131,0.884,1.015,0.077,0.693,0.77,1.375,5.499,6.874,0.049,0.329,0.378,117,3.4%,143,106,0,0,0.00%
Danny DeKeyser,DET,24,D,80,2,29,31,42,11,20:55,17:17,1:19,2:19,2,0,0,1,0,23,6,0,4,1,25,6,0,5,1,19.4%,0.072,1.039,1.111,0.087,0.998,1.085,0.0,3.402,3.402,0.025,0.363,0.388,89,2.3%,74,88,0,0,0.00%
Zemgus Girgensons,BUF,20,F,61,15,15,30,25,-16,19:04,14:56,2:03,2:04,11,1,3,1,0,12,3,0,2,1,23,4,3,3,1,13.3%,0.773,0.773,1.547,0.724,0.79,1.513,0.477,1.43,1.907,0.246,0.246,0.492,115,13.0%,127,62,440,560,44.00%
David Jones,CGY,30,F,67,14,16,30,18,-3,14:20,13:21,0:57,0:01,12,2,0,1,0,16,0,0,4,0,28,2,0,5,0,6.7%,0.874,0.999,1.874,0.804,1.072,1.876,1.872,0.0,1.872,0.209,0.239,0.448,114,12.3%,125,45,15,16,48.39%
Matt Read,PHI,28,F,80,8,22,30,14,-4,17:33,13:56,1:36,2:00,6,2,0,2,0,18,3,1,2,0,24,5,1,4,0,16.7%,0.342,0.939,1.281,0.323,0.968,1.291,0.931,1.396,2.327,0.1,0.275,0.375,142,5.6%,108,55,11,10,52.38%
Jason Garrison,TBL,30,D,70,4,26,30,19,27,20:00,16:06,1:40,2:14,3,1,0,3,0,16,10,0,3,1,19,11,0,6,1,36.7%,0.171,1.114,1.285,0.16,0.852,1.011,0.512,5.118,5.63,0.057,0.371,0.429,111,3.6%,46,94,0,0,0.00%
Andrew Cogliano,ANA,27,F,82,15,14,29,14,5,14:36,12:50,0:05,1:40,12,0,3,2,0,14,0,0,3,0,26,0,3,5,0,0.0%,0.752,0.702,1.453,0.684,0.798,1.481,0.0,0.0,0.0,0.183,0.171,0.354,134,11.2%,139,30,16,33,32.65%
Kyle Palmieri,ANA,23,F,57,14,15,29,37,-2,14:05,12:22,1:42,0:00,9,5,0,4,1,9,6,0,3,0,18,11,0,7,1,37.9%,1.045,1.12,2.165,0.765,0.765,1.531,3.068,3.682,6.75,0.246,0.263,0.509,112,12.5%,97,24,6,6,50.00%
Vern Fiddler,DAL,34,F,80,13,16,29,34,-5,13:07,10:30,0:29,2:07,9,3,1,2,0,15,0,1,4,0,24,3,2,6,0,10.3%,0.743,0.914,1.657,0.642,1.071,1.713,4.553,0.0,4.553,0.163,0.2,0.363,132,9.9%,43,61,569,528,51.87%
Shawn Horcoff,DAL,36,F,76,11,18,29,27,9,13:01,10:29,1:37,0:53,7,4,0,1,0,17,1,0,2,0,24,5,0,3,0,17.2%,0.667,1.091,1.758,0.527,1.279,1.806,1.938,0.485,2.423,0.145,0.237,0.382,82,13.4%,80,25,237,235,50.21%
Dale Weise,MTL,26,F,79,10,19,29,34,21,12:10,11:28,0:05,0:36,10,0,0,1,0,19,0,0,9,0,29,0,0,10,0,0.0%,0.623,1.185,1.808,0.662,1.257,1.919,0.0,0.0,0.0,0.127,0.241,0.367,91,11.0%,145,34,5,7,41.67%
Morgan Rielly,TOR,20,D,81,8,21,29,14,-16,20:20,17:08,2:26,0:44,7,1,0,0,0,13,8,0,2,1,20,9,0,2,1,31.0%,0.291,0.765,1.056,0.302,0.562,0.864,0.303,2.423,2.725,0.099,0.259,0.358,148,5.4%,98,103,0,0,0.00%
Dion Phaneuf,TOR,29,D,70,3,26,29,108,-11,23:43,17:23,3:33,2:46,1,2,0,1,0,12,13,1,4,1,13,15,1,5,1,51.7%,0.108,0.94,1.048,0.049,0.592,0.641,0.482,3.135,3.617,0.043,0.371,0.414,138,2.2%,166,126,0,0,0.00%
Michael Raffl,PHI,26,F,67,21,7,28,34,6,14:11,12:49,0:25,0:56,18,2,1,2,0,7,0,0,0,0,25,2,1,2,0,7.1%,1.325,0.442,1.766,1.256,0.488,1.745,4.198,0.0,4.198,0.313,0.104,0.418,134,15.7%,172,46,44,53,45.36%
Lee Stempniak,WPG,31,F,71,15,13,28,20,8,12:43,11:19,0:56,0:27,15,0,0,3,0,12,1,0,1,0,27,1,0,4,0,3.6%,0.996,0.864,1.86,1.119,0.895,2.015,0.0,0.904,0.904,0.211,0.183,0.394,115,13.0%,78,23,12,20,37.50%
Mikkel Bødker,ARI,25,F,45,14,14,28,6,-10,17:29,14:33,2:50,0:05,11,3,0,2,0,5,9,0,3,0,16,12,0,5,0,42.9%,1.068,1.068,2.135,1.007,0.458,1.465,1.41,4.23,5.64,0.311,0.311,0.622,79,17.7%,66,9,0,2,0.00%
Steve Downie,PIT,27,F,72,14,14,28,238,2,12:26,10:58,1:25,0:02,11,3,0,2,0,12,2,0,1,0,23,5,0,3,0,17.9%,0.938,0.938,1.877,0.835,0.911,1.746,1.761,1.174,2.935,0.194,0.194,0.389,104,13.5%,108,34,4,4,50.00%
Bryan Bickell,CHI,28,F,80,14,14,28,38,5,12:04,11:20,0:44,0:00,13,1,0,3,0,12,2,0,3,0,25,3,0,6,0,10.7%,0.87,0.87,1.739,0.86,0.794,1.653,1.021,2.042,3.063,0.175,0.175,0.35,113,12.4%,205,13,0,2,0.00%
Nathan Gerbe,CAR,27,F,78,10,18,28,34,-14,16:26,13:52,1:31,1:03,8,2,0,2,0,12,6,0,3,0,20,8,0,5,0,28.6%,0.468,0.842,1.31,0.444,0.666,1.109,1.011,3.033,4.044,0.128,0.231,0.359,235,4.3%,73,23,9,6,60.00%
Joe Colborne,CGY,24,F,64,8,20,28,43,7,15:25,13:14,1:27,0:44,6,1,1,1,0,16,4,0,4,0,22,5,1,5,0,17.9%,0.486,1.216,1.702,0.425,1.133,1.558,0.646,2.585,3.231,0.125,0.313,0.438,67,11.9%,158,35,176,160,52.38%
Tyler Myers,WPG,24,D,71,7,21,28,77,-6,24:38,19:07,2:54,2:36,5,2,0,0,0,15,4,2,2,0,20,6,2,2,0,21.4%,0.24,0.72,0.96,0.221,0.663,0.884,0.582,1.164,1.746,0.099,0.296,0.394,124,5.7%,65,132,0,0,0.00%
Chris Kelly,BOS,34,F,80,7,21,28,48,6,15:08,13:17,0:05,1:45,6,0,1,2,0,20,0,1,2,0,26,0,2,4,0,0.0%,0.347,1.04,1.387,0.338,1.128,1.467,0.0,0.0,0.0,0.088,0.263,0.35,112,6.3%,126,61,262,277,48.61%
Shawn Matthias,VAN,26,F,78,18,9,27,16,-3,13:06,11:46,0:05,1:14,17,1,0,0,0,8,0,1,2,0,25,1,1,2,0,3.7%,1.057,0.528,1.585,1.111,0.523,1.634,8.276,0.0,8.276,0.231,0.115,0.346,132,13.6%,66,33,84,103,44.92%
Lars Eller,MTL,25,F,77,15,12,27,42,-6,15:29,13:41,0:28,1:20,14,1,0,7,1,9,1,2,3,0,23,2,2,10,1,7.4%,0.754,0.603,1.357,0.797,0.512,1.31,1.667,1.667,3.333,0.195,0.156,0.351,150,10.0%,76,37,405,379,51.66%
Patrick Eaves,DAL,30,F,47,14,13,27,8,12,13:43,11:33,1:53,0:15,8,6,0,2,0,10,3,0,2,0,18,9,0,4,0,33.3%,1.303,1.21,2.513,0.883,1.104,1.988,4.04,2.02,6.059,0.298,0.277,0.574,91,15.4%,69,27,2,3,40.00%
Patrik Berglund,STL,26,F,77,12,15,27,26,-2,14:34,12:55,0:47,0:51,12,0,0,0,0,14,1,0,3,0,26,1,0,3,0,3.7%,0.641,0.802,1.443,0.724,0.844,1.568,0.0,0.987,0.987,0.156,0.195,0.351,145,8.3%,93,26,160,169,48.63%
Dustin Brown,LAK,30,F,82,11,16,27,26,-17,16:31,13:40,1:30,1:19,10,1,0,3,0,11,5,0,0,0,21,6,0,3,0,22.2%,0.487,0.709,1.196,0.535,0.588,1.123,0.484,2.419,2.903,0.134,0.195,0.329,189,5.8%,242,24,15,20,42.86%
David Pastrnak,BOS,18,F,46,10,17,27,8,12,13:58,12:14,1:41,0:02,8,2,0,3,1,16,1,0,4,1,24,3,0,7,2,11.1%,0.933,1.587,2.52,0.852,1.705,2.557,1.545,0.773,2.318,0.217,0.37,0.587,93,10.8%,20,11,5,12,29.41%
Mikael Backlund,CGY,25,F,52,10,17,27,14,4,17:44,14:36,1:41,1:26,8,0,2,2,1,16,1,0,0,0,24,1,2,2,1,3.7%,0.65,1.105,1.756,0.632,1.264,1.895,0.0,0.685,0.685,0.192,0.327,0.519,103,9.7%,41,32,423,452,48.34%
Matthew Nieto,SJS,22,F,72,10,17,27,20,-12,15:15,13:17,0:57,1:00,9,1,0,1,0,13,3,1,3,0,22,4,1,4,0,14.8%,0.546,0.929,1.475,0.564,0.815,1.379,0.871,2.612,3.483,0.139,0.236,0.375,135,7.4%,24,38,0,1,0.00%
Dominic Moore,NYR,34,F,82,10,17,27,28,5,13:48,11:39,0:02,2:07,8,0,2,3,0,16,1,0,5,1,24,1,2,8,1,3.7%,0.53,0.901,1.431,0.502,1.005,1.507,0.0,17.647,17.647,0.122,0.207,0.329,116,8.6%,55,45,585,489,54.47%
Ryan Ellis,NSH,23,D,58,9,18,27,27,8,18:58,16:07,2:11,0:39,7,2,0,0,0,14,4,0,1,0,21,6,0,1,0,22.2%,0.49,0.981,1.471,0.449,0.898,1.347,0.941,1.882,2.823,0.155,0.31,0.466,118,7.6%,41,74,0,0,0.00%
David Legwand,OTT,34,F,80,9,18,27,32,1,13:53,9:52,2:19,1:41,3,6,0,0,0,10,6,2,1,0,13,12,2,1,0,44.4%,0.486,0.971,1.457,0.228,0.759,0.987,1.937,1.937,3.874,0.113,0.225,0.338,91,9.9%,43,25,451,517,46.59%
Nick Spaling,PIT,26,F,82,9,18,27,26,-2,15:14,13:07,0:15,1:51,8,1,0,0,0,18,0,0,4,0,26,1,0,4,0,3.7%,0.432,0.864,1.296,0.446,1.004,1.45,2.767,0.0,2.767,0.11,0.22,0.329,90,10.0%,134,45,84,90,48.28%
Tomas Fleischmann,ANA,30,F,66,8,19,27,12,12,14:42,12:44,1:09,0:48,8,0,0,1,0,18,1,0,4,0,26,1,0,5,0,3.7%,0.495,1.175,1.669,0.571,1.285,1.855,0.0,0.79,0.79,0.121,0.288,0.409,131,6.1%,64,15,4,10,28.57%
Seth Jones,NSH,20,D,82,8,19,27,20,3,19:52,16:01,2:11,1:40,5,2,1,0,0,10,9,0,5,1,15,11,1,5,1,40.7%,0.294,0.699,0.994,0.228,0.457,0.685,0.67,3.015,3.684,0.098,0.232,0.329,123,6.5%,72,90,0,0,0.00%
Artem Anisimov,CBJ,26,F,52,7,20,27,8,-6,16:22,12:45,1:36,2:00,7,0,0,2,1,13,4,3,2,0,20,4,3,4,1,14.8%,0.493,1.409,1.902,0.633,1.175,1.808,0.0,2.867,2.867,0.135,0.385,0.519,88,8.0%,33,26,102,127,44.54%
