Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Dainius Zubrus,NJD,31,F,51,10,17,27,28,4,16:28,13:54,1:57,0:36,9,1,0,4,0,14,2,1,1,0,23,3,1,5,0,11.1%,0.714,1.214,1.928,0.761,1.184,1.945,0.6,1.2,1.8,0.196,0.333,0.529,86,11.6%,61,24,194,206,48.50%
Tyler Bozak,TOR,23,F,37,8,19,27,6,-5,19:13,14:18,3:39,1:16,6,2,0,1,0,16,3,0,2,1,22,5,0,3,1,18.5%,0.675,1.602,2.277,0.68,1.814,2.495,0.886,1.329,2.215,0.216,0.514,0.73,51,15.7%,52,15,358,290,55.25%
Marc Staal,NYR,22,D,82,8,19,27,44,11,23:07,18:56,0:39,3:31,8,0,0,2,0,19,0,0,3,0,27,0,0,5,0,0.0%,0.253,0.601,0.854,0.309,0.734,1.043,0.0,0.0,0.0,0.098,0.232,0.329,78,10.3%,178,97,0,0,0.00%
Kristopher Letang,PIT,22,D,73,3,24,27,51,1,21:33,17:21,2:49,1:22,3,0,0,0,0,19,5,0,3,0,22,5,0,3,0,18.5%,0.114,0.915,1.029,0.142,0.9,1.042,0.0,1.454,1.454,0.041,0.329,0.37,174,1.7%,117,95,0,0,0.00%
Evander Kane,ATL,18,F,66,14,12,26,62,2,13:59,12:31,0:20,1:08,13,0,1,3,0,12,0,0,3,0,25,0,1,6,0,0.0%,0.91,0.78,1.689,0.944,0.871,1.815,0.0,0.0,0.0,0.212,0.182,0.394,127,11.0%,97,24,14,12,53.85%
Patrik Berglund,STL,21,F,71,13,13,26,16,-5,13:30,11:09,2:16,0:04,7,6,0,4,0,10,3,0,3,0,17,9,0,7,0,34.6%,0.814,0.814,1.627,0.53,0.757,1.288,2.229,1.114,3.343,0.183,0.183,0.366,129,10.1%,70,11,220,284,43.65%
Jarkko Ruutu,OTT,34,F,82,12,14,26,121,-2,13:21,11:04,0:10,2:05,12,0,0,1,0,12,1,1,3,0,24,1,1,4,0,3.8%,0.658,0.767,1.425,0.793,0.793,1.586,0.0,4.013,4.013,0.146,0.171,0.317,106,11.3%,134,45,5,19,20.83%
Jordan Leopold,PIT,29,D,81,11,15,26,28,-2,21:55,17:49,1:12,2:53,10,1,0,3,2,14,1,0,2,0,24,2,0,5,2,7.7%,0.371,0.507,0.878,0.416,0.582,0.997,0.609,0.609,1.218,0.136,0.185,0.321,95,11.6%,68,138,0,0,0.00%
Tim Kennedy,BUF,23,F,78,10,16,26,50,-3,12:57,12:09,0:38,0:08,9,1,0,3,0,15,1,0,3,0,24,2,0,6,0,7.7%,0.594,0.95,1.544,0.569,0.949,1.518,1.198,1.198,2.395,0.128,0.205,0.333,98,10.2%,87,20,133,264,33.50%
Nick Foligno,OTT,22,F,61,9,17,26,53,6,14:18,12:34,1:41,0:02,7,2,0,2,0,13,4,0,1,0,20,6,0,3,0,23.1%,0.619,1.169,1.787,0.547,1.017,1.564,1.16,2.321,3.481,0.148,0.279,0.426,83,10.8%,78,23,17,33,34.00%
Vyacheslav Kozlov,ATL,37,F,55,8,18,26,33,-15,15:15,11:50,3:22,0:02,5,3,0,1,0,9,9,0,4,1,14,12,0,5,1,46.2%,0.572,1.286,1.858,0.46,0.829,1.289,0.968,2.905,3.873,0.145,0.327,0.473,113,7.1%,17,10,6,9,40.00%
Erik Christensen,NYR,26,F,58,8,18,26,26,11,14:50,13:06,1:42,0:02,7,1,0,1,0,15,3,0,4,0,22,4,0,5,0,15.4%,0.557,1.254,1.812,0.553,1.184,1.737,0.606,1.818,2.424,0.138,0.31,0.448,86,9.3%,52,16,329,345,48.81%
Ryan O'Reilly,COL,18,F,81,8,18,26,18,4,16:45,13:15,0:35,2:54,6,0,2,2,0,18,0,0,3,0,24,0,2,5,0,0.0%,0.353,0.795,1.149,0.335,1.005,1.34,0.0,0.0,0.0,0.099,0.222,0.321,135,5.9%,37,53,485,529,47.83%
Todd White,ATL,34,F,65,7,19,26,24,-11,15:14,11:51,2:23,0:59,5,2,0,3,0,11,8,0,1,0,16,10,0,4,0,38.5%,0.424,1.15,1.574,0.389,0.856,1.245,0.772,3.089,3.861,0.108,0.292,0.4,92,7.6%,31,28,401,344,53.83%
Roman Hamrlík,MTL,35,D,75,6,20,26,56,-2,23:26,18:44,2:18,2:23,4,2,0,1,1,12,7,1,2,0,16,9,1,3,1,34.6%,0.205,0.683,0.887,0.171,0.512,0.683,0.694,2.428,3.122,0.08,0.267,0.347,100,6.0%,59,157,0,0,0.00%
Erik Karlsson,OTT,19,D,60,5,21,26,24,-5,20:06,16:38,3:21,0:05,4,1,0,0,0,12,9,0,9,2,16,10,0,9,2,38.5%,0.249,1.044,1.293,0.24,0.721,0.961,0.297,2.675,2.972,0.083,0.35,0.433,112,4.5%,44,48,0,0,0.00%
Ron Hainsey,ATL,28,D,80,5,21,26,39,-6,22:08,17:08,1:13,3:46,5,0,0,0,0,14,5,2,3,0,19,5,2,3,0,19.2%,0.169,0.711,0.881,0.219,0.612,0.831,0.0,3.074,3.074,0.063,0.263,0.325,121,4.1%,42,148,0,0,0.00%
Francois Beauchemin,TOR,29,D,82,5,21,26,33,-13,25:27,19:24,3:06,2:56,1,4,0,1,0,15,6,0,2,0,16,10,0,3,0,38.5%,0.144,0.603,0.747,0.038,0.565,0.603,0.941,1.411,2.351,0.061,0.256,0.317,170,2.9%,88,155,3,1,75.00%
Kyle Wellwood,VAN,26,F,75,14,11,25,12,6,13:51,12:02,1:47,0:01,11,3,0,2,0,9,2,0,2,1,20,5,0,4,1,20.0%,0.808,0.635,1.442,0.73,0.598,1.328,1.339,0.893,2.232,0.187,0.147,0.333,98,14.3%,30,18,390,335,53.79%
Tyler Kennedy,PIT,23,F,64,13,12,25,31,10,12:34,12:15,0:17,0:01,12,1,0,4,0,12,0,0,1,0,24,1,0,5,0,4.0%,0.969,0.894,1.863,0.918,0.918,1.835,3.169,0.0,3.169,0.203,0.188,0.391,175,7.4%,67,12,27,37,42.19%
Rob Schremp,NYI,23,F,44,7,18,25,8,-4,13:54,11:20,2:33,0:00,2,5,0,0,0,13,5,0,0,0,15,10,0,0,0,40.0%,0.686,1.765,2.451,0.24,1.563,1.803,2.666,2.666,5.333,0.159,0.409,0.568,74,9.5%,18,18,187,208,47.34%
Brooks Orpik,PIT,29,D,73,2,23,25,64,6,20:05,17:06,0:05,2:53,2,0,0,0,0,21,1,1,6,0,23,1,1,6,0,4.0%,0.082,0.941,1.022,0.096,1.009,1.105,0.0,8.392,8.392,0.027,0.315,0.342,61,3.3%,255,117,0,0,0.00%
David Clarkson,NJD,25,F,46,11,13,24,85,3,14:26,12:04,2:22,0:00,8,3,0,2,0,10,3,0,1,0,18,6,0,3,0,25.0%,0.993,1.174,2.167,0.865,1.081,1.945,1.648,1.648,3.296,0.239,0.283,0.522,106,10.4%,99,13,6,14,30.00%
Scott Parse,LAK,25,F,59,11,13,24,22,13,10:31,10:25,0:05,0:00,11,0,0,1,0,13,0,0,3,0,24,0,0,4,0,0.0%,1.062,1.255,2.317,1.072,1.267,2.339,0.0,0.0,0.0,0.186,0.22,0.407,78,14.1%,53,28,6,5,54.55%
Darren Helm,DET,22,F,75,11,13,24,18,-2,14:29,11:52,0:08,2:28,8,0,3,3,0,13,0,0,2,0,21,0,3,5,0,0.0%,0.607,0.718,1.325,0.539,0.876,1.415,0.0,0.0,0.0,0.147,0.173,0.32,165,6.7%,188,48,447,428,51.09%
Dustin Boyd,NSH,23,F,78,11,13,24,19,6,12:13,10:53,0:25,0:54,11,0,0,3,0,10,2,1,2,0,21,2,1,5,0,8.3%,0.692,0.818,1.51,0.777,0.707,1.484,0.0,3.552,3.552,0.141,0.167,0.308,112,9.8%,81,43,244,229,51.59%
Darcy Tucker,COL,34,F,71,10,14,24,47,-3,12:07,10:10,1:55,0:01,7,3,0,1,0,7,7,0,4,0,14,10,0,5,0,41.7%,0.697,0.976,1.674,0.582,0.582,1.163,1.319,3.077,4.396,0.141,0.197,0.338,73,13.7%,87,24,29,16,64.44%
Arron Asham,PHI,31,F,72,10,14,24,126,-2,10:04,9:48,0:14,0:00,10,0,0,2,0,14,0,0,2,0,24,0,0,4,0,0.0%,0.827,1.158,1.985,0.849,1.188,2.037,0.0,0.0,0.0,0.139,0.194,0.333,91,11.0%,92,16,2,11,15.38%
Matt Bradley,WSH,31,F,77,10,14,24,47,6,11:01,9:37,0:05,1:18,9,0,1,5,0,14,0,0,0,0,23,0,1,5,0,0.0%,0.706,0.989,1.695,0.728,1.133,1.861,0.0,0.0,0.0,0.13,0.182,0.312,98,10.2%,113,19,11,17,39.29%
Chris Phillips,OTT,31,D,82,8,16,24,45,8,22:20,17:51,0:38,3:50,6,1,1,2,0,12,3,1,2,1,18,4,2,4,1,16.7%,0.262,0.524,0.786,0.246,0.492,0.737,1.141,3.424,4.566,0.098,0.195,0.293,82,9.8%,97,142,0,0,0.00%
Daniel Girardi,NYR,25,D,82,6,18,24,53,-2,21:28,17:37,0:19,3:32,4,1,1,1,0,15,3,0,1,0,19,4,1,2,0,16.7%,0.204,0.613,0.817,0.166,0.623,0.789,2.27,6.81,9.079,0.073,0.22,0.293,108,5.6%,178,180,0,0,0.00%
Dan Hamhuis,NSH,27,D,78,5,19,24,49,4,21:15,18:09,0:25,2:39,5,0,0,0,0,18,1,0,3,0,23,1,0,3,0,4.2%,0.181,0.688,0.869,0.212,0.762,0.974,0.0,1.791,1.791,0.064,0.244,0.308,115,4.4%,148,95,0,0,0.00%
Tom Poti,WSH,32,D,70,4,20,24,42,26,21:24,16:43,1:03,3:36,2,2,0,0,0,16,4,0,2,0,18,6,0,2,0,25.0%,0.16,0.801,0.961,0.102,0.82,0.922,1.608,3.215,4.823,0.057,0.286,0.343,69,5.8%,19,121,0,0,0.00%
Taylor Pyatt,PHX,28,F,74,12,11,23,39,13,13:27,12:02,0:45,0:40,11,1,0,3,0,10,1,0,2,0,21,2,0,5,0,8.7%,0.723,0.663,1.386,0.741,0.674,1.415,1.076,1.076,2.152,0.162,0.149,0.311,121,9.9%,115,30,0,1,0.00%
Sean Bergenheim,NYI,25,F,63,10,13,23,45,1,14:03,12:17,0:11,1:34,8,0,2,0,0,12,0,1,1,1,20,0,3,1,1,0.0%,0.677,0.881,1.558,0.62,0.93,1.55,0.0,0.0,0.0,0.159,0.206,0.365,133,7.5%,127,37,5,12,29.41%
John Madden,CHI,36,F,79,10,13,23,12,-2,15:24,12:48,0:17,2:18,10,0,0,0,0,12,0,1,1,0,22,0,1,1,0,0.0%,0.493,0.641,1.134,0.593,0.711,1.304,0.0,0.0,0.0,0.127,0.165,0.291,127,7.9%,59,58,613,543,53.03%
Zach Bogosian,ATL,19,D,81,10,13,23,61,-18,21:24,17:35,1:39,2:09,6,3,1,0,0,9,3,1,2,0,15,6,2,2,0,26.1%,0.346,0.45,0.796,0.253,0.379,0.631,1.339,1.339,2.679,0.123,0.16,0.284,155,6.5%,196,124,0,0,0.00%
John Mitchell,TOR,24,F,60,6,17,23,31,-7,15:49,12:51,1:27,1:30,5,1,0,1,0,13,2,2,1,1,18,3,2,2,1,13.0%,0.379,1.074,1.453,0.389,1.011,1.4,0.682,1.365,2.047,0.1,0.283,0.383,90,6.7%,87,40,244,233,51.15%
Steve Montador,BUF,30,D,78,5,18,23,75,0,17:05,15:53,0:25,0:46,5,0,0,2,0,17,1,0,4,2,22,1,0,6,2,4.3%,0.225,0.81,1.035,0.242,0.823,1.065,0.0,1.839,1.839,0.064,0.231,0.295,134,3.7%,54,81,0,1,0.00%
Jeff Schultz,WSH,23,D,73,3,20,23,32,50,19:51,17:01,0:11,2:38,3,0,0,0,0,20,0,0,4,0,23,0,0,4,0,0.0%,0.124,0.827,0.952,0.145,0.965,1.11,0.0,0.0,0.0,0.041,0.274,0.315,43,7.0%,66,129,0,0,0.00%
Michal Rozsíval,NYR,31,D,82,3,20,23,78,3,21:26,17:37,1:54,1:53,2,1,0,1,0,16,3,1,5,1,18,4,1,6,1,17.4%,0.102,0.683,0.785,0.083,0.664,0.747,0.383,1.148,1.531,0.037,0.244,0.28,80,3.8%,136,130,1,0,100.00%
Jon Sim,NYI,32,F,77,13,9,22,44,-4,11:39,10:54,0:35,0:09,12,1,0,0,0,9,0,0,2,0,21,1,0,2,0,4.5%,0.869,0.602,1.471,0.857,0.643,1.5,1.322,0.0,1.322,0.169,0.117,0.286,128,10.2%,121,36,9,9,50.00%
Petr Prucha,PHX,27,F,79,13,9,22,23,-2,14:02,12:09,1:52,0:00,9,4,0,2,0,7,2,0,1,0,16,6,0,3,0,27.3%,0.703,0.487,1.19,0.563,0.438,1.0,1.614,0.807,2.421,0.165,0.114,0.278,128,10.2%,73,16,68,83,45.03%
Patrick Eaves,DET,25,F,65,12,10,22,26,0,13:26,10:50,0:19,2:16,11,0,1,1,0,10,0,0,2,0,21,0,1,3,0,0.0%,0.824,0.687,1.511,0.936,0.851,1.788,0.0,0.0,0.0,0.185,0.154,0.338,120,10.0%,128,44,4,10,28.57%
Paul Gaustad,BUF,27,F,65,12,10,22,82,-7,15:44,11:44,2:22,1:38,9,3,0,1,0,8,2,0,0,0,17,5,0,1,0,22.7%,0.704,0.586,1.29,0.708,0.629,1.337,1.168,0.779,1.947,0.185,0.154,0.338,111,10.8%,112,34,599,444,57.43%
Daniel Carcillo,PHI,24,F,76,12,10,22,207,5,11:14,10:59,0:14,0:00,11,1,0,1,0,9,1,0,1,0,20,2,0,2,0,9.1%,0.842,0.702,1.544,0.79,0.646,1.436,3.371,3.371,6.742,0.158,0.132,0.289,105,11.4%,194,17,1,2,33.33%
Steve Bernier,VAN,24,F,59,11,11,22,21,0,14:10,11:11,2:13,0:45,8,3,0,0,0,10,1,0,1,0,18,4,0,1,0,18.2%,0.789,0.789,1.579,0.727,0.909,1.636,1.369,0.456,1.826,0.186,0.186,0.373,95,11.6%,105,32,7,27,20.59%
Chris Neil,OTT,30,F,68,10,12,22,175,-1,11:58,11:18,0:39,0:00,9,1,0,2,0,12,0,0,1,0,21,1,0,3,0,4.5%,0.737,0.884,1.621,0.702,0.936,1.638,1.33,0.0,1.33,0.147,0.176,0.324,100,10.0%,245,8,2,2,50.00%
Rob Niedermayer,NJD,35,F,71,10,12,22,45,3,16:48,13:50,0:53,2:05,9,0,1,0,0,10,1,1,4,0,19,1,2,4,0,4.5%,0.503,0.603,1.106,0.55,0.611,1.16,0.0,0.948,0.948,0.141,0.169,0.31,93,10.8%,83,24,478,467,50.58%
Mike Grier,BUF,34,F,73,10,12,22,14,-4,15:47,13:01,0:07,2:38,10,0,0,2,0,11,0,1,2,0,21,0,1,4,0,0.0%,0.52,0.625,1.145,0.631,0.694,1.325,0.0,0.0,0.0,0.137,0.164,0.301,123,8.1%,97,44,20,32,38.46%
Todd Marchant,ANA,36,F,78,9,13,22,32,-16,15:48,12:18,0:06,3:23,6,0,3,1,0,13,0,0,2,0,19,0,3,3,0,0.0%,0.438,0.632,1.07,0.375,0.812,1.187,0.0,0.0,0.0,0.115,0.167,0.282,83,10.8%,127,69,284,285,49.91%
Ales Hemsky,EDM,26,F,22,7,15,22,8,7,17:56,14:08,3:45,0:02,4,3,0,0,0,10,5,0,1,0,14,8,0,1,0,36.4%,1.064,2.281,3.345,0.772,1.929,2.701,2.173,3.622,5.795,0.318,0.682,1.0,57,12.3%,5,11,1,0,100.00%
Niklas Kronwall,DET,28,D,48,7,15,22,32,5,21:54,17:26,2:27,2:00,4,3,0,0,0,6,5,4,2,0,10,8,4,2,0,36.4%,0.399,0.856,1.255,0.287,0.43,0.717,1.521,2.535,4.056,0.146,0.313,0.458,68,10.3%,86,62,0,0,0.00%
Kris Russell,CBJ,22,D,70,7,15,22,32,3,18:35,15:39,2:29,0:26,7,0,0,1,1,8,7,0,3,0,15,7,0,4,1,31.8%,0.323,0.692,1.015,0.383,0.438,0.821,0.0,2.409,2.409,0.1,0.214,0.314,108,6.5%,101,96,0,0,0.00%
Kris Draper,DET,38,F,81,7,15,22,28,-2,11:32,10:57,0:07,0:27,6,1,0,0,0,14,0,1,2,0,20,1,1,2,0,4.5%,0.449,0.963,1.412,0.406,0.947,1.353,5.98,0.0,5.98,0.086,0.185,0.272,98,7.1%,100,19,166,153,52.04%
Trevor Daley,DAL,26,D,77,6,16,22,25,3,22:11,18:15,1:40,2:15,4,2,0,2,0,12,3,1,2,0,16,5,1,4,0,22.7%,0.211,0.562,0.773,0.171,0.512,0.683,0.93,1.394,2.324,0.078,0.208,0.286,107,5.6%,36,131,0,0,0.00%
Kevin Bieksa,VAN,28,D,55,3,19,22,85,-5,21:49,17:01,2:49,1:58,2,1,0,0,0,13,6,0,1,0,15,7,0,1,0,31.8%,0.15,0.95,1.1,0.128,0.833,0.961,0.386,2.313,2.699,0.055,0.345,0.4,95,3.2%,70,59,0,0,0.00%
Kent Huskins,SJS,30,D,82,3,19,22,47,6,17:29,15:09,0:40,1:39,3,0,0,0,0,17,2,0,1,0,20,2,0,1,0,9.1%,0.126,0.795,0.921,0.145,0.821,0.966,0.0,2.162,2.162,0.037,0.232,0.268,47,6.4%,32,113,0,0,0.00%
Mike Comrie,EDM,29,F,43,13,8,21,30,-9,14:14,11:11,3:00,0:01,8,5,0,0,0,3,5,0,0,0,11,10,0,0,0,47.6%,1.274,0.784,2.059,0.997,0.374,1.371,2.315,2.315,4.631,0.302,0.186,0.488,97,13.4%,20,28,25,22,53.19%
Cal Clutterbuck,MIN,22,F,74,13,8,21,52,-8,14:16,12:13,0:33,1:30,10,1,2,1,1,8,0,0,2,0,18,1,2,3,1,4.8%,0.738,0.454,1.192,0.663,0.53,1.194,1.472,0.0,1.472,0.176,0.108,0.284,136,9.6%,318,29,3,7,30.00%
Johan Franzén,DET,30,F,27,10,11,21,22,1,18:42,15:39,2:56,0:06,4,6,0,1,0,6,5,0,1,0,10,11,0,2,0,52.4%,1.188,1.307,2.495,0.568,0.851,1.419,4.53,3.775,8.305,0.37,0.407,0.778,91,11.0%,46,12,15,12,55.56%
Tomas Kopecky,CHI,27,F,74,10,11,21,28,0,9:28,8:36,0:51,0:00,9,1,0,2,0,10,1,0,3,0,19,2,0,5,0,9.5%,0.856,0.941,1.797,0.847,0.942,1.789,0.947,0.947,1.894,0.135,0.149,0.284,95,10.5%,72,11,52,66,44.07%
Tom Kostopoulos,CAR,30,F,82,8,13,21,106,4,12:31,10:12,0:10,2:09,6,0,2,0,0,12,0,1,1,0,18,0,3,1,0,0.0%,0.467,0.759,1.227,0.43,0.86,1.291,0.0,0.0,0.0,0.098,0.159,0.256,103,7.8%,160,50,10,11,47.62%
Denis Grebeshkov,NSH,26,D,51,7,14,21,32,-16,21:24,17:02,2:27,1:54,6,1,0,0,0,6,7,1,2,0,12,8,1,2,0,38.1%,0.385,0.77,1.154,0.414,0.414,0.828,0.48,3.357,3.837,0.137,0.275,0.412,47,14.9%,46,55,1,0,100.00%
Cody Franson,NSH,22,D,61,6,15,21,16,15,14:11,12:07,1:58,0:05,5,1,0,3,1,10,5,0,1,0,15,6,0,4,1,28.6%,0.416,1.039,1.455,0.406,0.811,1.217,0.497,2.486,2.983,0.098,0.246,0.344,90,6.7%,55,53,0,0,0.00%
Randy Jones,LAK,28,D,48,5,16,21,28,-3,18:10,15:24,2:04,0:41,3,1,1,1,0,9,7,0,2,0,12,8,1,3,0,38.1%,0.344,1.101,1.445,0.243,0.73,0.974,0.601,4.209,4.81,0.104,0.333,0.438,54,9.3%,42,65,0,0,0.00%
Cam Barker,MIN,23,D,70,5,16,21,68,5,15:31,12:47,2:09,0:33,1,4,0,1,0,10,6,0,3,0,11,10,0,4,0,47.6%,0.276,0.884,1.16,0.067,0.67,0.737,1.586,2.379,3.965,0.071,0.229,0.3,105,4.8%,75,53,0,0,0.00%
Jason Demers,SJS,21,D,51,4,17,21,21,5,15:25,12:25,2:22,0:37,1,3,0,1,0,9,8,0,2,0,10,11,0,3,0,52.4%,0.305,1.296,1.601,0.095,0.852,0.946,1.491,3.977,5.468,0.078,0.333,0.412,52,7.7%,42,40,0,0,0.00%
Roman Polák,STL,23,D,78,4,17,21,59,7,19:58,17:02,0:07,2:48,4,0,0,1,0,17,0,0,6,0,21,0,0,7,0,0.0%,0.154,0.655,0.809,0.18,0.767,0.947,0.0,0.0,0.0,0.051,0.218,0.269,73,5.5%,138,124,0,0,0.00%
Ryan Wilson,COL,22,D,61,3,18,21,36,13,16:16,14:40,0:25,1:10,3,0,0,0,0,18,0,0,6,1,21,0,0,6,1,0.0%,0.181,1.088,1.27,0.201,1.207,1.408,0.0,0.0,0.0,0.049,0.295,0.344,46,6.5%,86,76,0,0,0.00%
Jack Hillen,NYI,23,D,69,3,18,21,44,-5,20:41,16:40,1:46,2:14,2,1,0,0,0,13,4,1,2,0,15,5,1,2,0,23.8%,0.126,0.756,0.882,0.104,0.678,0.782,0.492,1.968,2.46,0.043,0.261,0.304,78,3.9%,38,131,1,0,100.00%
Jaroslav Spacek,MTL,35,D,74,3,18,21,50,9,21:47,18:33,2:04,1:09,2,1,0,0,0,11,6,1,2,0,13,7,1,2,0,33.3%,0.112,0.67,0.781,0.087,0.481,0.568,0.391,2.346,2.736,0.041,0.243,0.284,99,3.0%,54,134,0,0,0.00%
Chris Butler,BUF,23,D,59,1,20,21,22,-15,20:01,15:26,2:56,1:38,1,0,0,0,0,8,12,0,5,1,9,12,0,5,1,57.1%,0.051,1.016,1.067,0.066,0.527,0.593,0.0,4.15,4.15,0.017,0.339,0.356,61,1.6%,50,66,0,0,0.00%
Daniel Paille,BOS,25,F,76,10,10,20,12,-3,13:43,11:41,0:04,1:56,9,0,1,0,0,9,0,1,4,0,18,0,2,4,0,0.0%,0.576,0.576,1.151,0.608,0.608,1.215,0.0,0.0,0.0,0.132,0.132,0.263,120,8.3%,80,24,4,9,30.77%
Milan Lucic,BOS,21,F,50,9,11,20,44,-7,14:21,13:35,0:44,0:02,9,0,0,2,0,10,1,0,2,0,19,1,0,4,0,5.0%,0.752,0.92,1.672,0.795,0.883,1.678,0.0,1.634,1.634,0.18,0.22,0.4,72,12.5%,141,14,3,11,21.43%
Kyle Cumiskey,COL,23,D,61,7,13,20,20,0,19:47,16:12,2:00,1:34,5,2,0,1,1,8,5,0,2,0,13,7,0,3,1,35.0%,0.348,0.646,0.994,0.303,0.485,0.789,0.982,2.456,3.438,0.115,0.213,0.328,74,9.5%,47,105,0,0,0.00%
Chris Clark,CBJ,33,F,74,7,13,20,48,-12,11:52,11:01,0:29,0:20,7,0,0,1,0,9,4,0,0,0,16,4,0,1,0,20.0%,0.478,0.888,1.366,0.515,0.662,1.176,0.0,6.593,6.593,0.095,0.176,0.27,105,6.7%,90,17,7,13,35.00%
Toni Lydman,BUF,32,D,67,4,16,20,30,10,18:51,16:08,0:55,1:46,4,0,0,1,0,14,2,0,1,1,18,2,0,2,1,10.0%,0.19,0.76,0.95,0.222,0.777,0.998,0.0,1.922,1.922,0.06,0.239,0.299,77,5.2%,126,98,0,0,0.00%
Victor Hedman,TBL,19,D,74,4,16,20,79,-3,20:50,17:01,1:19,2:30,4,0,0,0,0,15,1,0,1,0,19,1,0,1,0,5.0%,0.156,0.622,0.778,0.191,0.715,0.905,0.0,0.61,0.61,0.054,0.216,0.27,90,4.4%,59,97,0,0,0.00%
Brad Stuart,DET,30,D,82,4,16,20,22,-12,23:10,18:40,1:06,3:23,3,1,0,2,1,14,2,0,6,1,17,3,0,8,2,15.0%,0.126,0.505,0.632,0.117,0.548,0.666,0.665,1.329,1.994,0.049,0.195,0.244,153,2.6%,206,133,1,1,50.00%
Henrik Tallinder,BUF,30,D,82,4,16,20,32,13,20:36,17:23,0:10,3:03,4,0,0,0,0,15,0,1,4,0,19,0,1,4,0,0.0%,0.142,0.568,0.71,0.168,0.631,0.8,0.0,0.0,0.0,0.049,0.195,0.244,53,7.6%,63,95,0,0,0.00%
Brent Burns,MIN,24,D,47,3,17,20,32,-15,22:22,17:13,3:06,2:02,1,2,0,0,0,8,9,0,1,0,9,11,0,1,0,55.0%,0.171,0.97,1.141,0.074,0.593,0.667,0.822,3.699,4.521,0.064,0.362,0.426,104,2.9%,97,44,0,0,0.00%
Brett Clark,COL,33,D,64,3,17,20,28,6,19:08,14:40,2:31,1:56,1,2,0,1,0,12,5,0,4,0,13,7,0,5,0,35.0%,0.147,0.833,0.98,0.064,0.767,0.831,0.741,1.853,2.595,0.047,0.266,0.313,75,4.0%,55,162,0,0,0.00%
Ian Laperriere,PHI,35,F,82,3,17,20,162,-1,12:30,9:34,0:05,2:50,3,0,0,0,0,16,0,1,3,0,19,0,1,3,0,0.0%,0.176,0.995,1.17,0.229,1.223,1.452,0.0,0.0,0.0,0.037,0.207,0.244,53,5.7%,171,74,28,38,42.42%
Nick Schultz,MIN,27,D,80,1,19,20,43,-8,20:58,17:24,1:05,2:28,0,1,0,0,0,15,2,2,2,1,15,3,2,2,1,15.0%,0.036,0.68,0.715,0.0,0.646,0.646,0.686,1.372,2.059,0.013,0.238,0.25,83,1.2%,84,158,0,0,0.00%
Michael Rupp,PIT,29,F,81,13,6,19,120,5,9:02,8:52,0:07,0:02,13,0,0,1,0,6,0,0,1,0,19,0,0,2,0,0.0%,1.065,0.492,1.557,1.085,0.501,1.586,0.0,0.0,0.0,0.16,0.074,0.235,87,14.9%,198,16,63,80,44.06%
Brandon Yip,COL,24,F,32,11,8,19,22,5,14:41,12:44,1:53,0:03,7,4,0,2,0,7,1,0,2,0,14,5,0,4,0,26.3%,1.404,1.021,2.426,1.03,1.03,2.06,3.964,0.991,4.955,0.344,0.25,0.594,65,16.9%,43,8,0,1,0.00%
Eric Nystrom,CGY,26,F,82,11,8,19,54,0,13:10,10:56,0:11,2:03,11,0,0,2,0,8,0,0,4,0,19,0,0,6,0,0.0%,0.611,0.444,1.055,0.736,0.535,1.271,0.0,0.0,0.0,0.134,0.098,0.232,91,12.1%,117,51,127,152,45.52%
Drew Miller,DET,25,F,80,10,9,19,12,2,12:37,10:31,0:20,1:46,8,1,1,3,0,6,3,0,0,0,14,4,1,3,0,21.1%,0.594,0.535,1.129,0.57,0.428,0.998,2.246,6.737,8.983,0.125,0.113,0.238,103,9.7%,104,52,14,29,32.56%
Dan Sexton,ANA,22,F,41,9,10,19,16,-3,13:29,12:01,1:27,0:00,7,2,0,0,0,9,1,0,4,0,16,3,0,4,0,15.8%,0.976,1.084,2.061,0.852,1.096,1.948,2.002,1.001,3.003,0.22,0.244,0.463,93,9.7%,32,12,0,1,0.00%
Jeff Halpern,LAK,33,F,71,9,10,19,39,-14,14:31,11:06,1:19,2:05,7,2,0,1,0,7,3,0,1,0,14,5,0,2,0,26.3%,0.524,0.582,1.105,0.533,0.533,1.066,1.272,1.908,3.181,0.127,0.141,0.268,71,12.7%,43,47,294,276,51.58%
Rod Brind'Amour,CAR,39,F,80,9,10,19,36,-29,12:42,10:12,1:23,1:06,7,2,0,2,0,7,3,0,0,0,14,5,0,2,0,26.3%,0.531,0.59,1.121,0.514,0.514,1.028,1.076,1.614,2.69,0.113,0.125,0.238,95,9.5%,83,31,499,350,58.78%
Jed Ortmeyer,SJS,31,F,76,8,11,19,37,4,11:30,9:50,0:10,1:30,8,0,0,1,0,9,1,1,1,0,17,1,1,2,0,5.3%,0.549,0.754,1.303,0.642,0.722,1.364,0.0,4.7,4.7,0.105,0.145,0.25,131,6.1%,117,31,5,13,27.78%
