Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Paul Ranger,TBL,22,D,72,4,24,28,42,5,20:18,16:45,1:45,1:47,4,0,0,2,0,18,5,1,3,1,22,5,1,5,1,17.9%,0.164,0.985,1.149,0.199,0.895,1.094,0.0,2.362,2.362,0.056,0.333,0.389,90,4.4%,68,89,0,0,0.00%
Zbynek Michálek,PHX,24,D,82,4,24,28,34,-20,23:39,16:46,3:23,3:30,1,3,0,0,0,11,11,2,3,1,12,14,2,3,1,50.0%,0.124,0.742,0.866,0.044,0.48,0.524,0.649,2.378,3.027,0.049,0.293,0.341,144,2.8%,44,167,1,0,100.00%
Brian Pothier,WSH,29,D,72,3,25,28,44,-11,23:59,16:37,4:13,3:08,1,2,0,0,0,12,13,0,2,0,13,15,0,2,0,53.6%,0.104,0.868,0.973,0.05,0.601,0.652,0.395,2.566,2.961,0.042,0.347,0.389,118,2.5%,61,140,0,0,0.00%
Ryan Craig,TBL,24,F,72,14,13,27,55,-11,15:20,10:09,3:40,1:30,10,4,0,2,0,6,7,0,1,0,16,11,0,3,0,40.7%,0.761,0.706,1.467,0.821,0.493,1.313,0.907,1.587,2.494,0.194,0.181,0.375,130,10.8%,82,35,44,66,40.00%
Drew Stafford,BUF,21,F,41,13,14,27,33,5,13:08,11:50,1:17,0:00,10,3,0,3,0,13,1,0,2,1,23,4,0,5,1,14.8%,1.448,1.56,3.008,1.236,1.607,2.843,3.418,1.139,4.557,0.317,0.341,0.659,67,19.4%,37,15,6,7,46.15%
Jay Pandolfo,NJD,32,F,82,13,14,27,8,-5,18:36,15:20,0:13,3:03,12,0,1,1,0,13,0,1,2,0,25,0,2,3,0,0.0%,0.511,0.55,1.061,0.573,0.62,1.193,0.0,0.0,0.0,0.159,0.171,0.329,109,11.9%,49,65,1,15,6.25%
Dan Fritsche,CBJ,21,F,59,12,15,27,35,3,14:02,11:35,1:15,1:11,6,5,1,4,0,12,3,0,2,0,18,8,1,6,0,29.6%,0.869,1.087,1.956,0.527,1.053,1.58,4.06,2.436,6.497,0.203,0.254,0.458,81,14.8%,41,30,146,150,49.32%
Per-Johan Axelsson,BOS,31,F,55,11,16,27,52,-10,19:33,13:12,3:03,3:18,6,3,2,0,0,9,7,0,2,0,15,10,2,2,0,37.0%,0.613,0.892,1.505,0.496,0.743,1.239,1.073,2.504,3.577,0.2,0.291,0.491,81,13.6%,38,27,13,25,34.21%
Chris Simon,NYI,34,F,67,10,17,27,75,17,10:59,9:06,1:50,0:03,8,2,0,0,0,15,2,0,3,0,23,4,0,3,0,14.8%,0.814,1.384,2.199,0.787,1.476,2.263,0.971,0.971,1.943,0.149,0.254,0.403,82,12.2%,98,11,21,23,47.73%
Denis Arkhipov,CHI,27,F,79,10,17,27,54,-13,15:42,11:40,1:13,2:48,7,2,1,1,1,9,4,4,5,1,16,6,5,6,2,22.2%,0.483,0.822,1.305,0.455,0.586,1.041,1.235,2.469,3.704,0.127,0.215,0.342,112,8.9%,18,43,483,498,49.24%
Cory Stillman,CAR,33,F,43,5,22,27,24,-8,17:24,13:14,4:07,0:02,4,1,0,0,0,10,12,0,4,2,14,13,0,4,2,48.1%,0.401,1.763,2.164,0.421,1.054,1.475,0.339,4.065,4.404,0.116,0.512,0.628,85,5.9%,32,10,2,5,28.57%
Keith Ballard,PHX,24,D,69,5,22,27,59,-7,21:59,16:14,2:01,3:44,3,2,0,0,0,12,9,1,3,1,15,11,1,3,1,40.7%,0.198,0.87,1.067,0.161,0.643,0.803,0.862,3.88,4.743,0.072,0.319,0.391,79,6.3%,130,135,0,0,0.00%
Barret Jackman,STL,25,D,70,3,24,27,82,20,21:29,16:59,1:11,3:19,2,1,0,1,0,22,1,1,4,1,24,2,1,5,1,7.4%,0.12,0.957,1.076,0.101,1.11,1.211,0.716,0.716,1.433,0.043,0.343,0.386,86,3.5%,98,133,0,0,0.00%
Vern Fiddler,NSH,26,F,72,11,15,26,40,11,13:37,10:35,0:11,2:50,10,0,1,1,0,15,0,0,2,0,25,0,1,3,0,0.0%,0.673,0.917,1.59,0.787,1.181,1.968,0.0,0.0,0.0,0.153,0.208,0.361,90,12.2%,27,42,351,329,51.62%
Richard Park,NYI,30,F,82,10,16,26,33,4,11:38,8:23,0:05,3:10,8,0,2,2,0,15,0,1,3,0,23,0,3,5,0,0.0%,0.628,1.005,1.634,0.698,1.309,2.007,0.0,0.0,0.0,0.122,0.195,0.317,93,10.8%,68,44,85,133,38.99%
Sergei Samsonov,MTL,28,F,63,9,17,26,10,-4,13:58,11:50,2:01,0:06,9,0,0,0,0,13,4,0,2,0,22,4,0,2,0,15.4%,0.613,1.158,1.771,0.724,1.046,1.77,0.0,1.878,1.878,0.143,0.27,0.413,114,7.9%,11,6,2,12,14.29%
Kris Beech,WSH,25,F,64,8,18,26,46,-11,12:27,9:14,3:09,0:03,5,3,0,0,0,10,8,0,2,0,15,11,0,2,0,42.3%,0.602,1.354,1.956,0.507,1.014,1.521,0.891,2.377,3.268,0.125,0.281,0.406,77,10.4%,56,33,360,384,48.39%
Samuel Påhlsson,ANA,29,F,82,8,18,26,42,-4,17:21,12:43,0:09,4:28,8,0,0,1,0,18,0,0,5,0,26,0,0,6,0,0.0%,0.337,0.759,1.096,0.46,1.035,1.496,0.0,0.0,0.0,0.098,0.22,0.317,111,7.2%,181,28,802,721,52.66%
Chris Phillips,OTT,28,D,82,8,18,26,80,36,22:21,17:27,0:13,4:40,7,0,1,3,1,14,0,4,5,0,21,0,5,8,1,0.0%,0.262,0.589,0.851,0.293,0.587,0.88,0.0,0.0,0.0,0.098,0.22,0.317,94,8.5%,121,174,0,2,0.00%
Karel Rachunek,NYR,27,D,66,6,20,26,38,-9,19:23,14:02,2:50,2:30,1,4,1,1,0,9,11,0,0,0,10,15,1,1,0,57.7%,0.281,0.938,1.219,0.065,0.582,0.647,1.282,3.525,4.806,0.091,0.303,0.394,99,6.1%,66,113,0,0,0.00%
Eric Lindros,DAL,33,F,49,5,21,26,70,-1,14:39,11:02,3:34,0:02,4,1,0,0,0,14,7,0,4,0,18,8,0,4,0,30.8%,0.418,1.755,2.173,0.444,1.553,1.997,0.343,2.398,2.741,0.102,0.429,0.531,95,5.3%,88,7,130,111,53.94%
Ian White,TOR,22,D,76,3,23,26,40,8,18:31,15:10,1:45,1:35,2,1,0,1,0,18,5,0,3,0,20,6,0,4,0,23.1%,0.128,0.98,1.108,0.104,0.937,1.041,0.448,2.239,2.686,0.039,0.303,0.342,138,2.2%,50,79,0,0,0.00%
Marc-Edouard Vlasic,SJS,19,D,81,3,23,26,18,13,22:11,16:34,2:18,3:18,1,2,0,0,0,12,10,1,7,0,13,12,1,7,0,46.2%,0.1,0.768,0.868,0.045,0.536,0.581,0.644,3.22,3.864,0.037,0.284,0.321,66,4.6%,26,134,0,0,0.00%
Paul Martin,NJD,25,D,82,3,23,26,18,-9,25:13,19:23,3:06,2:43,2,1,0,0,0,18,5,0,3,0,20,6,0,3,0,23.1%,0.087,0.667,0.754,0.075,0.679,0.754,0.236,1.179,1.415,0.037,0.28,0.317,84,3.6%,54,125,0,0,0.00%
Jirí Hudler,DET,22,F,76,15,10,25,36,16,10:02,8:30,1:30,0:00,12,3,0,4,0,8,2,0,2,0,20,5,0,6,0,20.0%,1.18,0.787,1.966,1.113,0.742,1.855,1.567,1.044,2.611,0.197,0.132,0.329,107,14.0%,23,10,6,14,30.00%
Stu Barnes,DAL,36,F,82,13,12,25,40,-2,16:05,12:30,0:29,3:05,12,1,0,2,0,11,0,1,0,0,23,1,1,2,0,4.0%,0.591,0.546,1.137,0.702,0.644,1.346,1.467,0.0,1.467,0.159,0.146,0.305,118,11.0%,33,39,357,377,48.64%
Trevor Linden,VAN,36,F,80,12,13,25,34,-6,12:20,8:48,1:56,1:34,7,5,0,1,0,11,2,0,2,0,18,7,0,3,0,28.0%,0.729,0.79,1.519,0.596,0.936,1.532,1.926,0.77,2.697,0.15,0.163,0.313,92,13.0%,60,19,107,104,50.71%
Juraj Kolnik,FLA,26,F,64,11,14,25,18,2,12:05,10:44,0:56,0:24,11,0,0,1,0,12,2,0,1,0,23,2,0,2,0,8.0%,0.853,1.086,1.939,0.961,1.048,2.008,0.0,1.998,1.998,0.172,0.219,0.391,113,9.7%,86,30,2,3,40.00%
Antti Miettinen,DAL,26,F,74,11,14,25,38,-5,14:19,11:06,2:54,0:18,5,6,0,1,0,12,2,0,4,0,17,8,0,5,0,32.0%,0.622,0.792,1.415,0.365,0.876,1.24,1.675,0.558,2.233,0.149,0.189,0.338,141,7.8%,145,16,2,9,18.18%
Sami Kapanen,PHI,33,F,77,11,14,25,22,-21,16:58,11:53,1:45,3:18,8,1,2,1,0,11,1,2,1,1,19,2,4,2,1,8.0%,0.505,0.643,1.148,0.524,0.721,1.245,0.442,0.442,0.883,0.143,0.182,0.325,129,8.5%,32,59,13,26,33.33%
Manny Malhotra,CBJ,26,F,82,9,16,25,76,-8,14:48,11:07,0:38,3:01,7,2,0,3,0,16,0,0,5,1,23,2,0,8,1,8.0%,0.445,0.791,1.236,0.46,1.052,1.513,2.255,0.0,2.255,0.11,0.195,0.305,109,8.3%,77,47,621,506,55.10%
Jeff Halpern,DAL,30,F,76,8,17,25,78,-7,16:47,12:58,0:57,2:51,7,1,0,4,0,14,3,0,3,0,21,4,0,7,0,16.0%,0.376,0.799,1.175,0.426,0.852,1.278,0.817,2.451,3.268,0.105,0.224,0.329,106,7.6%,77,64,588,547,51.81%
Christoph Schubert,OTT,24,D,80,8,17,25,56,30,11:13,9:25,0:39,1:08,7,1,0,1,0,16,1,0,2,0,23,2,0,3,0,8.0%,0.535,1.136,1.671,0.557,1.273,1.829,1.145,1.145,2.291,0.1,0.213,0.313,97,8.3%,159,45,0,1,0.00%
Brent Burns,MIN,21,D,77,7,18,25,26,16,15:47,13:48,1:16,0:42,4,3,0,3,2,13,4,1,3,0,17,7,1,6,2,28.0%,0.345,0.888,1.233,0.226,0.733,0.959,1.832,2.443,4.276,0.091,0.234,0.325,108,6.5%,86,64,1,3,25.00%
Dennis Wideman,BOS,23,D,75,6,19,25,71,-10,19:26,14:23,3:47,1:14,2,4,0,1,0,8,11,0,4,0,10,15,0,5,0,60.0%,0.247,0.782,1.029,0.111,0.445,0.556,0.842,2.316,3.158,0.08,0.253,0.333,122,4.9%,78,94,0,1,0.00%
Derek Morris,PHX,28,D,82,6,19,25,115,-18,20:29,14:42,2:38,3:08,4,2,0,1,0,9,10,0,2,0,13,12,0,3,0,48.0%,0.214,0.678,0.893,0.199,0.448,0.647,0.555,2.775,3.33,0.073,0.232,0.305,129,4.7%,77,82,1,0,100.00%
Bryan Allen,FLA,26,D,82,4,21,25,112,7,21:35,16:36,1:06,3:53,4,0,0,0,0,18,2,1,4,0,22,2,1,4,0,8.0%,0.136,0.712,0.847,0.176,0.793,0.97,0.0,1.33,1.33,0.049,0.256,0.305,99,4.0%,188,136,0,1,0.00%
Sean Hill,NYI,36,D,81,1,24,25,110,6,22:32,16:08,2:52,3:32,1,0,0,0,0,12,12,0,1,0,13,12,0,1,0,48.0%,0.033,0.789,0.821,0.046,0.551,0.597,0.0,3.1,3.1,0.012,0.296,0.309,88,1.1%,252,202,0,0,0.00%
Brandon Bochenski,BOS,24,F,41,13,11,24,16,1,13:45,10:24,3:18,0:02,10,3,0,2,0,9,2,0,1,0,19,5,0,3,0,20.8%,1.383,1.17,2.553,1.406,1.265,2.671,1.327,0.885,2.211,0.317,0.268,0.585,92,14.1%,16,12,1,4,20.00%
Maxime Talbot,PIT,22,F,75,13,11,24,53,-2,13:53,9:42,0:07,4:03,9,0,4,4,0,10,1,0,2,2,19,1,4,6,2,4.2%,0.748,0.633,1.381,0.741,0.824,1.565,0.0,6.394,6.394,0.173,0.147,0.32,88,14.8%,114,51,401,502,44.41%
Martin Lapointe,CHI,33,F,82,13,11,24,98,-14,13:59,10:24,2:09,1:25,7,5,1,2,0,10,1,0,0,0,17,6,1,2,0,25.0%,0.68,0.576,1.256,0.492,0.703,1.195,1.702,0.34,2.042,0.159,0.134,0.293,102,12.8%,100,38,180,161,52.79%
Branko Radivojevic,MIN,26,F,82,11,13,24,21,-9,12:58,10:56,1:58,0:03,7,4,0,3,0,9,4,0,1,0,16,8,0,4,0,33.3%,0.62,0.733,1.353,0.468,0.602,1.07,1.48,1.48,2.959,0.134,0.159,0.293,116,9.5%,72,16,9,9,50.00%
Stephane Yelle,CGY,32,F,56,10,14,24,32,5,14:37,10:57,0:23,3:16,8,1,1,1,0,12,0,2,4,2,20,1,3,5,2,4.2%,0.733,1.026,1.759,0.782,1.173,1.955,2.738,0.0,2.738,0.179,0.25,0.429,55,18.2%,69,50,407,401,50.37%
Wes Walz,MIN,36,F,62,9,15,24,30,3,14:53,12:36,0:10,2:05,8,0,1,1,1,15,0,0,5,1,23,0,1,6,2,0.0%,0.585,0.975,1.56,0.614,1.151,1.765,0.0,0.0,0.0,0.145,0.242,0.387,77,11.7%,13,76,371,415,47.20%
Ryan Suter,NSH,21,D,82,8,16,24,54,10,20:09,14:20,2:31,3:17,7,1,0,0,0,6,8,2,1,0,13,9,2,1,0,37.5%,0.29,0.581,0.871,0.357,0.306,0.664,0.289,2.315,2.604,0.098,0.195,0.293,87,9.2%,45,69,0,0,0.00%
Craig Rivet,SJS,32,D,71,7,17,24,69,1,21:38,15:40,2:45,3:13,5,2,0,0,0,7,9,1,3,0,12,11,1,3,0,45.8%,0.273,0.664,0.937,0.27,0.378,0.647,0.614,2.762,3.375,0.099,0.239,0.338,89,7.9%,79,118,0,0,0.00%
Jamie Heward,LAK,35,D,71,6,18,24,47,2,17:16,13:02,2:50,1:23,3,3,0,1,0,10,7,1,2,0,13,10,1,3,0,41.7%,0.294,0.881,1.175,0.194,0.648,0.843,0.892,2.081,2.973,0.085,0.254,0.338,75,8.0%,43,81,0,0,0.00%
Georges Laraque,PIT,30,F,73,5,19,24,70,4,9:39,9:02,0:36,0:00,4,1,0,0,0,17,2,0,3,0,21,3,0,3,0,12.5%,0.426,1.617,2.043,0.364,1.546,1.91,1.347,2.695,4.042,0.068,0.26,0.329,44,11.4%,80,17,5,12,29.41%
Scott Hannan,SJS,27,D,79,4,20,24,38,1,22:49,17:53,1:30,3:25,3,0,1,1,0,15,5,0,2,0,18,5,1,3,0,20.8%,0.133,0.666,0.799,0.127,0.637,0.764,0.0,2.513,2.513,0.051,0.253,0.304,79,5.1%,29,140,0,0,0.00%
Brent Seabrook,CHI,21,D,81,4,20,24,104,-6,20:46,15:07,2:06,3:32,4,0,0,0,0,14,4,2,3,0,18,4,2,3,0,16.7%,0.143,0.713,0.856,0.196,0.686,0.882,0.0,1.403,1.403,0.049,0.247,0.296,144,2.8%,146,129,1,1,50.00%
Greg de Vries,ATL,33,D,82,3,21,24,66,-3,22:14,17:05,2:04,3:03,3,0,0,0,0,12,9,0,5,1,15,9,0,5,1,37.5%,0.099,0.691,0.79,0.128,0.514,0.642,0.0,3.161,3.161,0.037,0.256,0.293,102,2.9%,41,179,0,0,0.00%
Nathan Paetsch,BUF,23,D,63,2,22,24,50,10,15:14,13:14,1:45,0:14,2,0,0,0,0,13,9,0,6,0,15,9,0,6,0,37.5%,0.125,1.374,1.499,0.144,0.935,1.079,0.0,4.883,4.883,0.032,0.349,0.381,62,3.2%,53,73,0,0,0.00%
Michael Zigomanis,PHX,25,F,75,14,9,23,46,-8,14:52,10:57,0:50,3:05,11,2,1,0,0,8,1,0,0,0,19,3,1,0,0,13.0%,0.753,0.484,1.237,0.803,0.584,1.387,1.912,0.956,2.868,0.187,0.12,0.307,142,9.9%,75,36,568,442,56.24%
Radek Bonk,MTL,30,F,74,13,10,23,54,0,15:52,12:26,0:28,2:57,10,1,2,1,0,8,1,1,3,0,18,2,3,4,0,8.7%,0.664,0.511,1.175,0.652,0.522,1.173,1.701,1.701,3.401,0.176,0.135,0.311,111,11.7%,77,77,597,601,49.83%
Nikita Alexeyev,CHI,25,F,78,12,11,23,12,7,13:46,11:37,1:13,0:56,10,2,0,2,0,9,2,0,1,0,19,4,0,3,0,17.4%,0.67,0.614,1.284,0.661,0.595,1.257,1.262,1.262,2.525,0.154,0.141,0.295,117,10.3%,33,18,3,10,23.08%
Jan Bulis,VAN,28,F,79,12,11,23,70,-8,14:22,11:48,1:16,1:17,10,1,1,2,0,9,2,0,2,1,19,3,1,4,1,13.0%,0.634,0.581,1.215,0.643,0.579,1.222,0.594,1.187,1.781,0.152,0.139,0.291,122,9.8%,61,19,51,81,38.64%
Arron Asham,NYI,28,F,80,11,12,23,63,3,9:19,9:07,0:11,0:01,11,0,0,2,0,10,2,0,2,0,21,2,0,4,0,8.7%,0.884,0.965,1.849,0.905,0.823,1.728,0.0,7.843,7.843,0.138,0.15,0.288,85,12.9%,137,17,6,4,60.00%
David Backes,STL,22,F,49,10,13,23,37,6,13:24,10:56,2:26,0:01,8,2,0,2,0,12,1,0,3,1,20,3,0,5,1,13.0%,0.913,1.187,2.099,0.895,1.342,2.237,1.001,0.5,1.501,0.204,0.265,0.469,89,11.2%,92,8,12,14,46.15%
Todd Marchant,ANA,33,F,56,8,15,23,44,7,15:10,11:43,0:08,3:18,5,0,3,2,0,15,0,0,3,0,20,0,3,5,0,0.0%,0.565,1.059,1.624,0.457,1.371,1.828,0.0,0.0,0.0,0.143,0.268,0.411,115,7.0%,77,35,351,296,54.25%
Paul Mara,NYR,27,D,78,5,18,23,113,-16,22:08,15:53,2:57,3:17,4,1,0,0,0,5,13,0,4,1,9,14,0,4,1,60.9%,0.174,0.626,0.799,0.194,0.242,0.436,0.26,3.383,3.644,0.064,0.231,0.295,100,5.0%,72,120,0,0,0.00%
Kurtis Foster,MIN,25,D,57,3,20,23,52,-3,17:58,13:20,3:44,0:54,3,0,0,0,0,7,13,0,6,1,10,13,0,6,1,56.5%,0.176,1.171,1.346,0.237,0.553,0.789,0.0,3.656,3.656,0.053,0.351,0.404,135,2.2%,66,56,1,0,100.00%
Anders Eriksson,CBJ,31,D,79,0,23,23,46,12,20:12,14:30,2:49,2:52,0,0,0,0,0,14,8,1,1,0,14,8,1,1,0,34.8%,0.0,0.865,0.865,0.0,0.733,0.733,0.0,2.147,2.147,0.0,0.291,0.291,78,0.0%,42,114,1,0,100.00%
Brad Richardson,COL,21,F,73,14,8,22,28,4,13:10,10:09,0:07,2:53,11,0,3,3,1,8,0,0,1,0,19,0,3,4,1,0.0%,0.874,0.499,1.373,0.89,0.648,1.538,0.0,0.0,0.0,0.192,0.11,0.301,129,10.9%,45,35,146,212,40.78%
Wayne Primeau,CGY,30,F,78,10,12,22,111,-17,13:32,10:11,0:51,2:29,6,2,2,3,0,11,1,0,2,0,17,3,2,5,0,13.6%,0.568,0.682,1.25,0.453,0.83,1.283,1.795,0.898,2.693,0.128,0.154,0.282,107,9.4%,73,45,421,430,49.47%
Paul Gaustad,BUF,24,F,54,9,13,22,74,11,13:19,9:39,1:43,1:55,6,3,0,0,0,7,5,1,2,0,13,8,1,2,0,36.4%,0.751,1.085,1.835,0.69,0.805,1.495,1.931,3.219,5.15,0.167,0.241,0.407,75,12.0%,105,31,204,182,52.85%
Rostislav Klesla,CBJ,24,D,75,9,13,22,105,-13,22:54,16:11,2:45,3:57,7,2,0,0,0,10,3,0,2,0,17,5,0,2,0,22.7%,0.314,0.454,0.768,0.346,0.494,0.84,0.58,0.871,1.451,0.12,0.173,0.293,159,5.7%,113,121,0,0,0.00%
Jamal Mayers,STL,32,F,80,8,14,22,89,-19,14:37,11:26,0:14,2:56,6,0,2,0,0,14,0,0,0,0,20,0,2,0,0,0.0%,0.41,0.718,1.129,0.394,0.918,1.312,0.0,0.0,0.0,0.1,0.175,0.275,129,6.2%,81,32,248,184,57.41%
Brad Stuart,CGY,27,D,75,7,15,22,44,-10,22:52,16:52,2:05,3:55,6,1,0,2,0,13,1,1,1,0,19,2,1,3,0,9.1%,0.245,0.525,0.769,0.285,0.617,0.901,0.383,0.383,0.766,0.093,0.2,0.293,109,6.4%,165,141,0,0,0.00%
Tom Kostopoulos,LAK,27,F,76,7,15,22,73,-2,11:34,9:52,0:20,1:21,7,0,0,0,0,14,0,1,0,0,21,0,1,0,0,0.0%,0.478,1.024,1.502,0.56,1.12,1.679,0.0,0.0,0.0,0.092,0.197,0.289,90,7.8%,119,30,18,44,29.03%
Pat Rissmiller,SJS,28,F,79,7,15,22,22,1,12:09,9:37,0:16,2:15,6,1,0,0,0,12,2,1,3,0,18,3,1,3,0,13.6%,0.437,0.936,1.373,0.473,0.947,1.42,2.695,5.389,8.084,0.089,0.19,0.278,100,7.0%,124,32,9,16,36.00%
Josef Vasícek,CAR,26,F,63,6,16,22,51,-5,13:23,11:57,0:53,0:31,6,0,0,0,0,12,3,1,4,0,18,3,1,4,0,13.6%,0.427,1.139,1.565,0.478,0.956,1.434,0.0,3.179,3.179,0.095,0.254,0.349,77,7.8%,45,27,303,296,50.58%
Niko Kapanen,PHX,28,F,79,6,16,22,28,-23,12:23,10:52,1:19,0:12,4,2,0,1,0,11,5,0,2,0,15,7,0,3,0,31.8%,0.368,0.98,1.348,0.279,0.768,1.048,1.153,2.883,4.036,0.076,0.203,0.278,79,7.6%,46,24,436,370,54.09%
Randy Jones,PHI,25,D,66,4,18,22,38,-14,16:05,11:58,1:14,2:51,4,0,0,0,0,12,5,1,3,1,16,5,1,3,1,22.7%,0.226,1.017,1.243,0.304,0.911,1.214,0.0,3.646,3.646,0.061,0.273,0.333,67,6.0%,33,78,0,1,0.00%
Alexandre Picard,PHI,21,D,62,3,19,22,17,-19,18:28,15:14,2:26,0:47,2,1,0,0,0,13,6,0,1,0,15,7,0,1,0,31.8%,0.157,0.995,1.152,0.127,0.826,0.953,0.395,2.372,2.767,0.048,0.306,0.355,56,5.4%,41,100,0,0,0.00%
Kim Johnsson,MIN,30,D,76,3,19,22,64,-4,23:33,17:09,2:50,3:33,0,3,0,0,0,9,10,0,3,0,9,13,0,3,0,59.1%,0.101,0.637,0.737,0.0,0.414,0.414,0.833,2.778,3.611,0.039,0.25,0.289,98,3.1%,50,131,0,0,0.00%
Niklas Kronwall,DET,25,D,68,1,21,22,54,0,20:39,16:29,2:30,1:39,0,1,0,0,0,16,5,0,6,0,16,6,0,6,0,27.3%,0.043,0.897,0.94,0.0,0.856,0.856,0.352,1.76,2.112,0.015,0.309,0.324,104,1.0%,92,99,0,0,0.00%
Andrew Ladd,CAR,21,F,65,11,10,21,46,1,11:11,9:34,1:36,0:01,9,2,0,3,0,9,1,0,1,0,18,3,0,4,0,14.3%,0.907,0.824,1.731,0.868,0.868,1.736,1.145,0.572,1.717,0.169,0.154,0.323,109,10.1%,147,18,0,1,0.00%
Mark Bell,SJS,26,F,71,11,10,21,83,-9,12:57,11:14,1:40,0:02,8,3,0,2,0,6,4,0,1,0,14,7,0,3,0,33.3%,0.718,0.652,1.37,0.601,0.451,1.052,1.515,2.02,3.536,0.155,0.141,0.296,116,9.5%,104,17,52,56,48.15%
Dmitry Afanasenkov,PHI,26,F,74,11,10,21,20,-25,10:31,10:02,0:26,0:01,11,0,0,0,0,10,0,0,2,0,21,0,0,2,0,0.0%,0.848,0.771,1.618,0.888,0.807,1.695,0.0,0.0,0.0,0.149,0.135,0.284,96,11.5%,21,9,5,14,26.32%
Brian Willsie,LAK,28,F,81,11,10,21,49,-20,13:23,10:31,0:43,2:08,9,2,0,1,0,8,2,0,2,0,17,4,0,3,0,19.0%,0.609,0.553,1.162,0.634,0.563,1.197,2.06,2.06,4.12,0.136,0.123,0.259,131,8.4%,46,37,91,110,45.27%
Travis Moen,ANA,24,F,82,11,10,21,101,-4,14:48,11:53,0:10,2:44,11,0,0,0,0,9,0,1,5,0,20,0,1,5,0,0.0%,0.544,0.494,1.038,0.677,0.554,1.23,0.0,0.0,0.0,0.134,0.122,0.256,124,8.9%,128,41,3,7,30.00%
Mike York,PHI,28,F,66,10,11,21,22,-18,12:30,10:10,1:47,0:31,8,2,0,2,0,10,1,0,0,0,18,3,0,2,0,14.3%,0.727,0.8,1.527,0.715,0.893,1.608,1.012,0.506,1.517,0.152,0.167,0.318,87,11.5%,33,24,327,377,46.45%
Richard Zednik,NYI,30,F,42,7,14,21,18,-6,15:00,11:38,2:37,0:44,6,1,0,1,0,9,5,0,0,0,15,6,0,1,0,28.6%,0.666,1.332,1.998,0.736,1.104,1.84,0.543,2.717,3.261,0.167,0.333,0.5,83,8.4%,36,15,1,3,25.00%
Pavel Kubina,TOR,29,D,61,7,14,21,48,7,21:18,16:03,2:07,3:07,3,4,0,1,0,10,4,0,5,2,13,8,0,6,2,38.1%,0.323,0.646,0.969,0.184,0.612,0.796,1.851,1.851,3.701,0.115,0.23,0.344,97,7.2%,100,110,0,0,0.00%
Steve Rucchin,ATL,35,F,47,5,16,21,14,-4,18:20,13:23,2:24,2:32,4,1,0,1,0,12,3,1,1,0,16,4,1,2,0,19.0%,0.348,1.114,1.462,0.381,1.144,1.525,0.532,1.596,2.128,0.106,0.34,0.447,56,8.9%,20,35,446,418,51.62%
Jaroslav Spacek,BUF,32,D,65,5,16,21,62,20,19:09,14:14,2:57,1:57,4,1,0,2,0,8,8,0,2,1,12,9,0,4,1,42.9%,0.241,0.771,1.012,0.259,0.519,0.778,0.311,2.492,2.803,0.077,0.246,0.323,78,6.4%,83,103,0,0,0.00%
Darryl Sydor,DAL,34,D,74,5,16,21,36,-4,20:08,14:51,2:16,3:01,3,2,0,1,1,12,4,0,3,1,15,6,0,4,2,28.6%,0.201,0.644,0.845,0.164,0.655,0.819,0.713,1.427,2.14,0.068,0.216,0.284,75,6.7%,56,136,0,0,0.00%
Niclas Hävelid,ATL,33,D,77,3,18,21,52,-2,25:16,17:13,3:29,4:33,2,1,0,1,0,10,7,1,3,0,12,8,1,4,0,38.1%,0.093,0.555,0.648,0.09,0.452,0.543,0.223,1.564,1.787,0.039,0.234,0.273,82,3.7%,43,225,0,1,0.00%
Marek Malík,NYR,31,D,69,2,19,21,70,32,19:16,15:42,0:26,3:06,2,0,0,0,0,16,1,2,4,0,18,1,2,4,0,4.8%,0.09,0.858,0.948,0.111,0.885,0.996,0.0,1.983,1.983,0.029,0.275,0.304,57,3.5%,54,127,0,2,0.00%
Robyn Regehr,CGY,26,D,78,2,19,21,75,27,21:54,16:33,1:07,4:13,2,0,0,0,0,12,5,2,6,0,14,5,2,6,0,23.8%,0.07,0.667,0.737,0.093,0.557,0.65,0.0,3.402,3.402,0.026,0.244,0.269,66,3.0%,149,107,0,1,0.00%
Curtis Brown,SJS,30,F,78,8,12,20,56,-2,13:10,9:44,0:08,3:17,6,0,2,3,1,10,1,1,1,0,16,1,3,4,1,5.0%,0.467,0.701,1.168,0.474,0.79,1.264,0.0,5.195,5.195,0.103,0.154,0.256,84,9.5%,48,68,453,428,51.42%
Ben Clymer,WSH,28,D,66,7,13,20,44,-17,13:56,10:54,2:22,0:39,7,0,0,0,0,6,7,0,1,0,13,7,0,1,0,35.0%,0.456,0.848,1.304,0.584,0.5,1.084,0.0,2.672,2.672,0.106,0.197,0.303,78,9.0%,83,21,1,6,14.29%
Marty Reasoner,EDM,29,F,72,6,14,20,60,-15,13:52,10:19,0:48,2:43,6,0,0,1,0,12,0,2,2,0,18,0,2,3,0,0.0%,0.36,0.841,1.201,0.484,0.968,1.452,0.0,0.0,0.0,0.083,0.194,0.278,84,7.1%,26,54,418,347,54.64%
